%time,field.x,field.y,field.z,real->,field.x,field.y
1376085795001580000,343,11,0,,167.597686768,57
1376085795012430000,341,11,0,,165.626831055,57
1376085795022150000,340,10,0,,164.439147949,58
1376085795030050000,339,10,0,,163.234664917,58
1376085795037880000,342,11,0,,166.023773193,57
1376085795048390000,341,14,0,,165.794830322,54
1376085795060350000,339,14,0,,163.273666382,54
1376085795073220000,336,10,0,,160.179672241,58
1376085795083480000,334,10,0,,158.132476807,58
1376085795090800000,333,10,0,,157.437667847,58
1376085795100130000,338,17,0,,162.147537231,85
1376085795109680000,332,14,0,,156.709518433,82
1376085795121730000,307,23,0,,131.453308105,45
1376085795133640000,308,21,0,,132.089782715,47
1376085795144550000,306,21,0,,130.440795898,47
1376085795156270000,306,21,0,,130.440795898,47
1376085795167880000,105,20,0,,36.892906189,40
1376085795178910000,96,20,0,,39.5346755981,40
1376085795190420000,94,20,0,,41.265460968,40
1376085795198380000,93,21,0,,42.92212677,39
1376085795209870000,80,24,0,,49.8217391968,32
1376085795223860000,95,7,0,,34.3282814026,49
1376085795231860000,92,7,0,,35.6814689636,49
1376085795245870000,90,8,0,,37.6246490479,48
1376085795259970000,95,4,0,,30.4717845917,58
1376085795275470000,94,3,0,,31.5374546051,57
1376085795287200000,88,1,0,,33.3553085327,55
1376085795295660000,87,1,0,,34.4338645935,53
1376085795307790000,82,0,0,,35.6074485779,52
1376085795322650000,81,1,0,,36.6811485291,51
1376085795338530000,75,3,0,,38.6381759644,49
1376085795350390000,73,5,0,,40.6919403076,47
1376085795362920000,72,6,0,,41.4879074097,46
1376085795374420000,63,5,0,,42.7687988281,45
1376085795385040000,63,5,0,,42.7687988281,45
1376085795393520000,61,3,0,,42.7687988281,45
1376085795402930000,57,6,0,,46.1770973206,42
1376085795412780000,56,7,0,,47.9607200623,41
1376085795422960000,52,3,0,,47.9607200623,41
1376085795437450000,108,5,0,,-8.8558235169,39
1376085795452090000,106,3,0,,-10.3069667816,39
1376085795466090000,106,3,0,,-10.3069667816,39
1376085795479110000,104,1,0,,-10.3069667816,39
1376085795490590000,104,1,0,,-10.3069667816,39
1376085795504160000,259,30,0,,-169.622650146,64
1376085795515950000,259,30,0,,-169.622650146,64
1376085795526900000,259,30,0,,-169.622650146,64
1376085795533950000,255,30,0,,-169.622650146,64
1376085795541730000,255,30,0,,-169.622650146,64
1376085795549300000,255,30,0,,-169.622650146,64
1376085795556850000,255,30,0,,-169.622650146,64
1376085795565620000,251,32,0,,-169.622650146,64
1376085795581230000,251,32,0,,-169.622650146,64
1376085795597780000,247,32,0,,-169.622650146,64
1376085795610840000,247,32,0,,-169.622650146,64
1376085795620330000,241,34,0,,-169.622650146,64
1376085795633830000,241,34,0,,-169.622650146,64
1376085795646180000,235,36,0,,-169.622650146,64
1376085795654730000,235,36,0,,-169.622650146,64
1376085795664230000,235,36,0,,-169.622650146,64
1376085795678640000,233,36,0,,-169.622650146,64
1376085795692830000,233,36,0,,-169.622650146,64
1376085795700920000,225,42,0,,-169.622650146,64
1376085795710410000,225,42,0,,-169.622650146,64
1376085795723390000,213,46,0,,-169.622650146,64
1376085795741870000,213,46,0,,-169.622650146,64
1376085795761630000,205,46,0,,-169.622650146,64
1376085795777560000,205,46,0,,-169.622650146,64
1376085795796860000,199,48,0,,-169.622650146,64
1376085795817660000,5,1,0,,17.2894134521,19
1376085795836950000,1,0,0,,10.8056974411,18
1376085795853600000,14,0,0,,6.8531975746,18
1376085795871600000,26,3,0,,8.0087947846,15
1376085795890050000,20,3,0,,2.3808162212,15
1376085795908220000,3,4,0,,-20.2062282562,14
1376085795926740000,4,4,0,,-25.8577194214,14
1376085795941580000,14,6,0,,-15.664765358,12
1376085795958010000,9,6,0,,-22.2747612,12
1376085795971580000,7,6,0,,-24.063911438,12
1376085795978760000,15,8,0,,-24.063911438,12
1376085795988290000,4,9,0,,-35.6387519836,11
1376085796006780000,5,9,0,,-45.2666625977,11
1376085796026100000,1,7,0,,-47.0282211304,11
1376085796044400000,16,6,0,,-64.2304229736,10
1376085796063060000,13,4,0,,-61.9905929565,12
1376085796082800000,0,5,0,,-72.9772949219,13
1376085796102390000,6,6,0,,-82.8298416138,14
1376085796115550000,13,6,0,,-89.9535140991,14
1376085796128270000,0,3,0,,-95.4387969971,15
1376085796138550000,3,3,0,,-99.2517547607,15
1376085796149890000,7,4,0,,-105.17490387,16
1376085796162410000,12,3,0,,-110.808517456,17
1376085796169890000,4,1,0,,-114.374061584,17
1376085796177270000,7,0,0,,-117.562347412,18
1376085796185430000,10,0,0,,-120.479515076,18
1376085796198150000,4,2,0,,-124.418884277,20
1376085796208520000,7,1,0,,-127.761581421,21
1376085796219540000,11,0,0,,-131.556213379,22
1376085796234050000,6,1,0,,-134.168670654,23
1376085796246100000,7,2,0,,-135.821716309,24
1376085796258250000,0,0,0,,-139.255081177,26
1376085796270150000,0,0,0,,-139.255081177,26
1376085796283000000,8,2,0,,-139.255081177,26
1376085796294320000,1,1,0,,-146.006469727,29
1376085796305480000,5,1,0,,-148.366516113,31
1376085796314300000,4,2,0,,-149.902206421,32
1376085796328990000,8,2,0,,-145.285766602,32
1376085796343990000,15,2,0,,-148.55506897,34
1376085796356360000,19,5,0,,-150.999435425,35
1376085796365930000,17,4,0,,-152.571166992,36
1376085796379690000,28,13,0,,-141.581085205,53
1376085796391400000,30,9,0,,-141.581085205,53
1376085796402080000,25,4,0,,-146.525360107,40
1376085796411390000,27,4,0,,-148.231796265,42
1376085796419930000,26,3,0,,-149.345916748,43
1376085796432680000,24,5,0,,-151.303375244,45
1376085796446480000,23,4,0,,-152.837524414,46
1376085796461810000,334,3,0,,-154.794448853,49
1376085796476440000,336,1,0,,-156.709350586,51
1376085796487880000,347,3,0,,-167.76991272,55
1376085796499530000,347,6,0,,-167.899810791,58
1376085796508540000,347,6,0,,-167.899810791,58
1376085796524960000,10,13,0,,169.793716431,65
1376085796543460000,11,15,0,,168.879989624,67
1376085796558940000,279,62,0,,165.171661377,66
1376085796568150000,15,52,0,,164.319458008,68
1376085796583460000,17,54,0,,162.975906372,70
1376085796591780000,17,55,0,,162.503890991,71
1376085796602380000,9,52,0,,162.068695068,72
1376085796614950000,295,53,0,,-123.085021973,73
1376085796630870000,288,55,0,,-122.552482605,75
1376085796658720000,281,64,0,,-121.712768555,78
1376085796678330000,277,66,0,,-121.475067139,80
1376085796692730000,277,67,0,,-121.422599792,81
1376085796704390000,275,66,0,,-121.384063721,82
1376085796717170000,275,67,0,,-121.3203125,83
1376085796728440000,281,47,0,,-121.274459839,83
1376085796739840000,281,47,0,,-121.234596252,83
1376085796749720000,281,48,0,,-121.242576599,84
1376085796762530000,281,48,0,,-121.226783752,84
1376085796775040000,281,48,0,,-121.165008545,84
1376085796785600000,281,47,0,,-121.054885864,83
1376085796799430000,280,47,0,,-120.840934753,83
1376085796810920000,280,46,0,,-120.695114136,83
1376085796822520000,280,46,0,,-120.348175049,82
1376085796831020000,280,46,0,,-120.155853271,82
1376085796846050000,279,45,0,,-119.680740356,81
1376085796855570000,235,58,0,,-119.334892273,80
1376085796870660000,235,58,0,,-119.029403687,80
1376085796886690000,278,15,0,,-118.697761536,79
1376085796903390000,278,14,0,,-118.081817627,78
1376085796917930000,277,13,0,,-117.518463135,77
1376085796926770000,277,13,0,,-117.227416992,77
1376085796936700000,276,13,0,,-116.780044556,77
1376085796951340000,276,12,0,,-116.153503418,76
1376085796965040000,275,12,0,,-115.498283386,76
1376085796981090000,274,12,0,,-114.998779297,76
1376085796997460000,274,13,0,,-114.159629822,77
1376085797013600000,273,13,0,,-113.661621094,77
1376085797027230000,273,13,0,,-113.129638672,77
1376085797036700000,272,13,0,,-112.966178894,77
1376085797050580000,272,13,0,,-112.773735046,77
1376085797059080000,272,14,0,,-112.627990723,78
1376085797071610000,272,14,0,,-112.614097595,78
1376085797081560000,272,14,0,,-112.67780304,78
1376085797095450000,272,14,0,,-112.790298462,78
1376085797110750000,273,14,0,,-113.057533264,78
1376085797124230000,273,13,0,,-113.652328491,77
1376085797135680000,274,12,0,,-114.311340332,76
1376085797143730000,274,11,0,,-114.768707275,75
1376085797158780000,275,9,0,,-115.729866028,73
1376085797166710000,276,7,0,,-116.83405304,71
1376085797176650000,277,6,0,,-117.768005371,70
1376085797192850000,279,4,0,,-119.828918457,68
1376085797207570000,281,3,0,,-121.532348633,67
1376085797221470000,284,1,0,,-124.142944336,65
1376085797234550000,285,1,0,,-125.693336487,65
1376085797250160000,286,2,0,,-126.957969666,66
1376085797266300000,288,2,0,,-128.304336548,66
1376085797281150000,289,3,0,,-129.063644409,67
1376085797298640000,289,5,0,,-129.650924683,69
1376085797313450000,290,7,0,,-130.203338623,71
1376085797332530000,290,8,0,,-130.731552124,72
1376085797346200000,290,9,0,,-130.830551147,73
1376085797366780000,290,11,0,,-130.571136475,75
1376085797383480000,289,15,0,,-129.737167358,79
1376085797400660000,288,18,0,,-128.821014404,82
1376085797413460000,288,19,0,,-128.053955078,83
1376085797423470000,287,16,0,,-127.429832458,80
1376085797438170000,286,12,0,,-126.692207336,76
1376085797454790000,286,12,0,,-126.692207336,76
1376085797469450000,90,25,0,,69.8155288696,89
1376085797477370000,212,6,0,,-52.7660675049,70
1376085797485890000,212,6,0,,-52.830368042,70
1376085797496840000,212,7,0,,-52.942363739,71
1376085797512940000,90,21,0,,69.6898193359,85
1376085797523240000,90,21,0,,69.6609954834,85
1376085797537970000,90,19,0,,69.6435699463,83
1376085797554430000,90,18,0,,69.7802963257,82
1376085797570120000,90,17,0,,69.9182815552,81
1376085797589130000,214,14,0,,-54.4449501038,78
1376085797603750000,214,13,0,,-54.5431938171,77
1376085797615740000,214,13,0,,-54.6127052307,77
1376085797627920000,89,17,0,,70.3716888428,81
1376085797639250000,89,18,0,,70.5890731812,82
1376085797652510000,89,18,0,,70.7675247192,82
1376085797661000000,89,18,0,,70.8920669556,82
1376085797674230000,88,19,0,,71.1144638062,83
1376085797686520000,88,19,0,,71.2108612061,83
1376085797694030000,88,19,0,,71.2377319336,83
1376085797704330000,88,19,0,,71.1935424805,83
1376085797714480000,88,19,0,,71.1427307129,83
1376085797724930000,88,19,0,,71.1351852417,83
1376085797735860000,88,18,0,,71.0354919434,82
1376085797748280000,88,19,0,,71.0973968506,83
1376085797758520000,88,19,0,,71.1054534912,83
1376085797769870000,88,19,0,,71.121421814,83
1376085797782740000,88,19,0,,71.140335083,83
1376085797792820000,88,19,0,,71.1592254639,83
1376085797804050000,88,19,0,,71.1485137939,83
1376085797818630000,88,19,0,,71.0872268677,83
1376085797832150000,88,19,0,,71.142288208,83
1376085797844620000,88,19,0,,71.1467895508,83
1376085797855530000,88,19,0,,71.15209198,83
1376085797866320000,88,19,0,,71.1641616821,83
1376085797881970000,88,19,0,,71.1708831787,83
1376085797893800000,88,19,0,,71.1490097046,83
1376085797905620000,88,19,0,,71.1820449829,83
1376085797914000000,88,19,0,,71.2008743286,83
1376085797925080000,88,18,0,,71.269241333,82
1376085797936700000,88,18,0,,71.2784805298,82
1376085797950410000,88,18,0,,71.2141036987,82
1376085797963480000,88,18,0,,71.2656097412,82
1376085797974200000,88,21,0,,71.3222579956,85
1376085797989360000,88,19,0,,71.1142883301,83
1376085797999580000,88,20,0,,71.1180648804,84
1376085798011610000,88,19,0,,71.1013641357,83
1376085798025580000,88,19,0,,71.0500717163,83
1376085798036790000,215,11,0,,-55.1320991516,75
1376085798052120000,215,11,0,,-55.1196098328,75
1376085798061730000,215,11,0,,-55.1195335388,75
1376085798070980000,215,11,0,,-55.1214485168,75
1376085798079590000,215,11,0,,-55.1132240295,75
1376085798093930000,215,11,0,,-55.1325645447,75
1376085798110450000,215,11,0,,-55.1335754395,75
1376085798126890000,215,11,0,,-55.1233139038,75
1376085798142790000,215,11,0,,-55.1334381104,75
1376085798155630000,215,11,0,,-55.1679458618,75
1376085798168250000,215,11,0,,-55.1230888367,75
1376085798179020000,215,11,0,,-55.1016921997,75
1376085798189040000,215,11,0,,-55.1431541443,75
1376085798202410000,215,11,0,,-55.1461143494,75
1376085798214210000,215,11,0,,-55.1537742615,75
1376085798224570000,215,11,0,,-55.1525993347,75
1376085798235900000,215,11,0,,-55.1430664062,75
1376085798249530000,215,11,0,,-55.1545982361,75
1376085798261810000,215,11,0,,-55.1506652832,75
1376085798274030000,215,11,0,,-55.1538238525,75
1376085798281930000,215,11,0,,-55.1561203003,75
1376085798290390000,215,11,0,,-55.3170852661,75
1376085798300720000,215,11,0,,-55.311542511,75
1376085798311530000,215,11,0,,-55.3178596497,75
1376085798319610000,215,11,0,,-55.2351760864,75
1376085798333310000,215,11,0,,-55.2355270386,75
1376085798346870000,215,11,0,,-55.2183418274,75
1376085798357760000,215,11,0,,-55.2374763489,75
1376085798366580000,215,11,0,,-55.2156295776,75
1376085798382030000,215,11,0,,-55.2094841003,75
1376085798395750000,215,11,0,,-55.2129516602,75
1376085798410200000,215,11,0,,-55.2198905945,75
1376085798425760000,215,11,0,,-55.2175636292,75
1376085798442290000,215,11,0,,-55.1988525391,75
1376085798456910000,215,11,0,,-55.3018951416,75
1376085798469290000,215,11,0,,-55.2454185486,75
1376085798480150000,215,11,0,,-55.2586250305,75
1376085798487640000,215,11,0,,-55.2568206787,75
1376085798494990000,215,11,0,,-55.248249054,75
1376085798507550000,215,11,0,,-55.2198371887,75
1376085798521470000,215,11,0,,-55.2512207031,75
1376085798537540000,215,11,0,,-55.2511100769,75
1376085798552100000,215,11,0,,-55.2495956421,75
1376085798564870000,215,11,0,,-55.2444610596,75
1376085798576630000,215,11,0,,-55.2416000366,75
1376085798587960000,215,11,0,,-55.2559890747,75
1376085798595920000,215,11,0,,-55.2504081726,75
1376085798611900000,215,11,0,,-55.2470359802,75
1376085798624890000,215,11,0,,-55.2369308472,75
1376085798636060000,215,11,0,,-55.2007904053,75
1376085798646590000,215,11,0,,-55.2002677917,75
1376085798659700000,215,11,0,,-55.2108154297,75
1376085798672090000,215,11,0,,-55.2170257568,75
1376085798684400000,215,11,0,,-55.2139663696,75
1376085798696470000,215,11,0,,-55.25390625,75
1376085798705960000,215,11,0,,-55.2517738342,75
1376085798718160000,215,11,0,,-55.2467269897,75
1376085798729370000,215,11,0,,-55.24842453,75
1376085798736910000,215,11,0,,-55.2412910461,75
1376085798746000000,215,11,0,,-55.2770004272,75
1376085798756110000,215,11,0,,-55.278263092,75
1376085798766280000,215,11,0,,-55.2593193054,75
1376085798778650000,215,11,0,,-55.2602653503,75
1376085798793100000,215,11,0,,-55.2496986389,75
1376085798808060000,215,11,0,,-55.2279396057,75
1376085798823350000,215,11,0,,-55.2464981079,75
1376085798839260000,215,11,0,,-55.2561721802,75
1376085798851230000,215,11,0,,-55.2664680481,75
1376085798859320000,215,11,0,,-55.3020896912,75
1376085798875150000,215,11,0,,-55.244178772,75
1376085798887940000,215,11,0,,-55.2448501587,75
1376085798899490000,215,11,0,,-55.2412567139,75
1376085798910480000,215,11,0,,-55.242149353,75
1376085798919440000,215,11,0,,-55.2806434631,75
1376085798933520000,215,11,0,,-55.2452964783,75
1376085798946540000,215,11,0,,-55.2607803345,75
1376085798957700000,215,11,0,,-55.2591705322,75
1376085798965830000,215,11,0,,-55.2914619446,75
1376085798974850000,215,11,0,,-55.255771637,75
1376085798985800000,215,11,0,,-55.2553329468,75
1376085799000830000,215,11,0,,-55.2452735901,75
1376085799016170000,215,11,0,,-55.2540435791,75
1376085799030040000,215,11,0,,-55.2536735535,75
1376085799043670000,215,11,0,,-55.2495956421,75
1376085799054530000,215,11,0,,-55.2539749146,75
1376085799067210000,215,11,0,,-55.2535095215,75
1376085799076350000,215,11,0,,-55.2505722046,75
1376085799089270000,215,11,0,,-55.263923645,75
1376085799103330000,215,11,0,,-55.2510108948,75
1376085799116260000,215,11,0,,-55.2580184937,75
1376085799126500000,215,11,0,,-55.2569694519,75
1376085799134480000,215,11,0,,-55.2407836914,75
1376085799149400000,215,11,0,,-55.2552680969,75
1376085799164800000,215,11,0,,-55.2518081665,75
1376085799177540000,215,11,0,,-55.2578468323,75
1376085799192230000,215,11,0,,-55.2559928894,75
1376085799209600000,215,11,0,,-55.2468681335,75
1376085799223710000,215,11,0,,-55.2589111328,75
1376085799232770000,215,11,0,,-55.2517204285,75
1376085799242540000,215,11,0,,-55.2585105896,75
1376085799253000000,215,11,0,,-55.2394142151,75
1376085799262460000,215,11,0,,-55.2502326965,75
1376085799270530000,215,11,0,,-55.2385444641,75
1376085799279340000,215,11,0,,-55.241645813,75
1376085799292130000,215,11,0,,-55.2457389832,75
1376085799303480000,215,11,0,,-55.245513916,75
1376085799318970000,215,11,0,,-55.2472305298,75
1376085799328070000,215,11,0,,-55.241191864,75
1376085799341240000,215,11,0,,-55.2450408936,75
1376085799354870000,215,11,0,,-55.2485809326,75
1376085799363220000,215,11,0,,-55.2382583618,75
1376085799377230000,215,11,0,,-55.250869751,75
1376085799391040000,215,11,0,,-55.2445259094,75
1376085799404600000,215,11,0,,-55.2575378418,75
1376085799416080000,215,11,0,,-55.290512085,75
1376085799426310000,215,11,0,,-55.2541847229,75
1376085799435600000,215,11,0,,-55.2521057129,75
1376085799444060000,215,11,0,,-55.2537879944,75
1376085799457530000,215,11,0,,-55.2549858093,75
1376085799466230000,215,11,0,,-55.2538108826,75
1376085799474350000,215,11,0,,-55.2550315857,75
1376085799482690000,215,11,0,,-55.2478370667,75
1376085799497770000,215,11,0,,-55.2500801086,75
1376085799511580000,215,11,0,,-55.2614021301,75
1376085799522800000,215,11,0,,-55.2636146545,75
1376085799530580000,215,11,0,,-55.253288269,75
1376085799543140000,215,11,0,,-55.2595863342,75
1376085799557360000,215,11,0,,-55.2523651123,75
1376085799573290000,215,11,0,,-55.2619628906,75
1376085799585630000,215,11,0,,-55.2444801331,75
1376085799596420000,215,11,0,,-55.2503013611,75
1376085799604470000,215,11,0,,-55.2468414307,75
1376085799611650000,215,11,0,,-55.2488670349,75
1376085799620390000,215,11,0,,-55.2410354614,75
1376085799635470000,215,11,0,,-55.2561302185,75
1376085799653050000,215,11,0,,-55.2464828491,75
1376085799667050000,215,11,0,,-55.2369117737,75
1376085799678630000,215,11,0,,-55.2779769897,75
1376085799692180000,215,11,0,,-55.2637138367,75
1376085799700890000,215,11,0,,-55.2520713806,75
1376085799713960000,215,11,0,,-55.2941474915,75
1376085799726320000,215,11,0,,-55.2993888855,75
1376085799739070000,215,11,0,,-55.2953567505,75
1376085799750030000,215,11,0,,-55.2618141174,75
1376085799764430000,215,11,0,,-55.2570571899,75
1376085799776750000,215,11,0,,-55.2659111023,75
1376085799788400000,215,11,0,,-55.2652816772,75
1376085799796450000,215,11,0,,-55.2978591919,75
1376085799810230000,215,11,0,,-55.2712402344,75
1376085799822470000,215,11,0,,-55.3018951416,75
1376085799829910000,215,11,0,,-55.2972869873,75
1376085799839750000,215,11,0,,-55.2621421814,75
1376085799850370000,215,11,0,,-55.2708206177,75
1376085799862460000,215,11,0,,-55.2716445923,75
1376085799872420000,215,11,0,,-55.2716827393,75
1376085799880290000,215,11,0,,-55.2552070618,75
1376085799891980000,215,11,0,,-55.2579612732,75
1376085799905590000,215,11,0,,-55.2594223022,75
1376085799920350000,215,11,0,,-55.2620582581,75
1376085799936060000,215,11,0,,-55.2669639587,75
1376085799952210000,215,11,0,,-55.2647209167,75
1376085799966930000,215,11,0,,-55.2626609802,75
1376085799976540000,215,11,0,,-55.2612953186,75
1376085799986790000,215,11,0,,-55.2680473328,75
1376085799999910000,215,11,0,,-55.263710022,75
1376085800014920000,215,11,0,,-55.2633857727,75
1376085800029070000,215,11,0,,-55.262348175,75
1376085800039560000,215,11,0,,-55.2719078064,75
1376085800051760000,215,11,0,,-55.2656860352,75
1376085800059700000,215,11,0,,-55.2709197998,75
1376085800074710000,215,11,0,,-55.2620658875,75
1376085800088590000,215,11,0,,-55.2366676331,75
1376085800103660000,215,11,0,,-55.2636947632,75
1376085800114460000,215,11,0,,-55.2562141418,75
1376085800129650000,215,11,0,,-55.251247406,75
1376085800147740000,215,11,0,,-55.2330093384,75
1376085800161360000,215,11,0,,-55.2463302612,75
1376085800173080000,215,11,0,,-55.2578468323,75
1376085800184030000,215,11,0,,-55.2553787231,75
1376085800194820000,215,11,0,,-55.2629852295,75
1376085800206900000,215,11,0,,-55.2517585754,75
1376085800214940000,215,11,0,,-55.2526245117,75
1376085800228340000,215,11,0,,-55.2511634827,75
1376085800238370000,215,11,0,,-55.2565498352,75
1376085800251140000,215,11,0,,-55.2544708252,75
1376085800266940000,215,11,0,,-55.2510490417,75
1376085800280490000,215,11,0,,-55.262550354,75
1376085800291080000,215,11,0,,-55.257938385,75
1376085800302880000,215,11,0,,-55.2514038086,75
1376085800314540000,215,11,0,,-55.2574005127,75
1376085800326890000,215,11,0,,-55.2526550293,75
1376085800339820000,215,11,0,,-55.252571106,75
1376085800352910000,215,11,0,,-55.2510528564,75
1376085800365600000,215,11,0,,-55.2504692078,75
1376085800374020000,215,11,0,,-55.2557144165,75
1376085800387040000,215,11,0,,-55.2490615845,75
1376085800399500000,215,11,0,,-55.2514839172,75
1376085800412280000,215,11,0,,-55.2673873901,75
1376085800424040000,215,11,0,,-55.2491569519,75
1376085800435840000,215,11,0,,-55.2542533875,75
1376085800445180000,215,11,0,,-55.2540664673,75
1376085800456600000,215,11,0,,-55.2474060059,75
1376085800468310000,215,11,0,,-55.2487411499,75
1376085800482450000,215,11,0,,-55.2539825439,75
1376085800495430000,215,11,0,,-55.2639694214,75
1376085800507410000,215,11,0,,-55.2593154907,75
1376085800520830000,215,11,0,,-55.250705719,75
1376085800532440000,215,11,0,,-55.2557868958,75
1376085800544000000,215,11,0,,-55.2520637512,75
1376085800556740000,215,11,0,,-55.2646141052,75
1376085800573290000,215,11,0,,-55.2561454773,75
1376085800589720000,215,11,0,,-55.2499160767,75
1376085800603060000,215,11,0,,-55.2526931763,75
1376085800616780000,215,11,0,,-55.2510452271,75
1376085800625930000,215,11,0,,-55.2548065186,75
1376085800639440000,215,11,0,,-55.2556266785,75
1376085800652660000,215,11,0,,-55.2605247498,75
1376085800660680000,215,11,0,,-55.2603912354,75
1376085800674780000,215,11,0,,-55.2638816833,75
1376085800682350000,215,11,0,,-55.2627983093,75
1376085800697350000,215,11,0,,-55.2538833618,75
1376085800711020000,215,11,0,,-55.2586898804,75
1376085800722940000,215,11,0,,-55.2621498108,75
1376085800734270000,215,11,0,,-55.2620315552,75
1376085800748360000,215,11,0,,-55.25989151,75
1376085800759070000,215,11,0,,-55.2616920471,75
1376085800768270000,215,11,0,,-55.2673683167,75
1376085800781480000,215,11,0,,-55.2534561157,75
1376085800795240000,215,11,0,,-55.2643318176,75
1376085800804080000,215,11,0,,-55.2643318176,75
1376085800818320000,215,11,0,,-55.2600631714,75
1376085800832170000,215,11,0,,-55.2623291016,75
1376085800844620000,215,11,0,,-55.2652053833,75
1376085800856300000,215,11,0,,-55.2588043213,75
1376085800867820000,215,11,0,,-55.2678222656,75
1376085800877270000,215,11,0,,-55.2592163086,75
1376085800889990000,215,11,0,,-55.2618408203,75
1376085800902740000,215,11,0,,-55.2637443542,75
1376085800910890000,215,11,0,,-55.2600402832,75
1376085800924360000,215,11,0,,-55.2605133057,75
1376085800932900000,215,11,0,,-55.2278022766,75
1376085800942590000,215,11,0,,-55.2637901306,75
1376085800955690000,215,11,0,,-55.2619285583,75
1376085800969700000,215,11,0,,-55.2601013184,75
1376085800979320000,215,11,0,,-55.2273521423,75
1376085800994100000,215,11,0,,-55.2416801453,75
1376085801009680000,215,11,0,,-55.2605438232,75
1376085801023870000,215,11,0,,-55.2544364929,75
1376085801035770000,215,11,0,,-55.2617607117,75
1376085801047600000,215,11,0,,-55.2532310486,75
1376085801058230000,215,11,0,,-55.2601089478,75
1376085801069570000,215,11,0,,-55.2567405701,75
1376085801083440000,215,11,0,,-55.2494544983,75
1376085801096780000,215,11,0,,-55.2702789307,75
1376085801108850000,215,11,0,,-55.2586631775,75
1376085801118780000,215,11,0,,-55.2662086487,75
1376085801131630000,215,11,0,,-55.2650566101,75
1376085801143870000,215,11,0,,-55.2603530884,75
1376085801152060000,215,11,0,,-55.2618942261,75
1376085801163810000,215,11,0,,-55.269744873,75
1376085801178160000,215,11,0,,-55.2713661194,75
1376085801187710000,215,11,0,,-55.2703437805,75
1376085801202640000,215,11,0,,-55.2638015747,75
1376085801219380000,215,11,0,,-55.2737045288,75
1376085801237170000,215,11,0,,-55.2643051147,75
1376085801252280000,215,11,0,,-55.2643241882,75
1376085801263680000,215,11,0,,-55.2555809021,75
1376085801275110000,215,11,0,,-55.2615280151,75
1376085801287510000,215,11,0,,-55.2654571533,75
1376085801295530000,215,11,0,,-55.2659492493,75
1376085801305470000,215,11,0,,-55.2589225769,75
1376085801321040000,215,11,0,,-55.2640419006,75
1376085801337030000,215,11,0,,-55.2768554688,75
1376085801356060000,215,11,0,,-55.2655754089,75
1376085801371360000,215,11,0,,-55.2651939392,75
1376085801384260000,215,11,0,,-55.266078949,75
1376085801393010000,215,11,0,,-55.2346916199,75
1376085801406180000,215,11,0,,-55.2659454346,75
1376085801419260000,215,11,0,,-55.2689208984,75
1376085801429970000,215,11,0,,-55.2623062134,75
1376085801444240000,215,11,0,,-55.2639732361,75
1376085801455790000,215,11,0,,-55.2625656128,75
1376085801463320000,215,11,0,,-55.2669792175,75
1376085801477480000,215,11,0,,-55.2630348206,75
1376085801486300000,215,11,0,,-55.2662124634,75
1376085801500170000,215,11,0,,-55.264995575,75
1376085801509930000,215,11,0,,-55.2646446228,75
1376085801524650000,215,11,0,,-55.2640762329,75
1376085801538710000,215,11,0,,-55.2633590698,75
1376085801547260000,215,11,0,,-55.2570571899,75
1376085801559370000,215,11,0,,-55.2634162903,75
1376085801571030000,215,11,0,,-55.2671546936,75
1376085801579370000,215,11,0,,-55.2375640869,75
1376085801594070000,215,11,0,,-55.2694320679,75
1376085801608120000,215,11,0,,-55.2646064758,75
1376085801623410000,215,11,0,,-55.2669448853,75
1376085801635140000,215,11,0,,-55.2675743103,75
1376085801642590000,215,11,0,,-55.2367401123,75
1376085801655740000,215,11,0,,-55.267250061,75
1376085801663490000,215,11,0,,-55.2680969238,75
1376085801673800000,215,11,0,,-55.2687606812,75
1376085801684440000,215,11,0,,-55.2374343872,75
1376085801695760000,215,11,0,,-55.2715759277,75
1376085801709240000,215,11,0,,-55.2430038452,75
1376085801720360000,215,11,0,,-55.2685089111,75
1376085801733530000,215,11,0,,-55.2701339722,75
1376085801745910000,215,11,0,,-55.2744865417,75
1376085801756090000,215,11,0,,-55.2378311157,75
1376085801767850000,215,11,0,,-55.2443809509,75
1376085801775970000,215,11,0,,-55.2681312561,75
1376085801787480000,215,11,0,,-55.238494873,75
1376085801795730000,215,11,0,,-55.2386703491,75
1376085801810300000,215,11,0,,-55.2412986755,75
1376085801826250000,215,11,0,,-55.2378425598,75
1376085801840640000,215,11,0,,-55.2418289185,75
1376085801853010000,215,11,0,,-55.2416152954,75
1376085801861950000,215,11,0,,-55.2706069946,75
1376085801874890000,215,11,0,,-55.2703666687,75
1376085801886500000,215,11,0,,-55.243560791,75
1376085801895820000,215,11,0,,-55.2459716797,75
1376085801909040000,215,11,0,,-55.2410354614,75
1376085801919340000,215,11,0,,-55.2459907532,75
1376085801932690000,215,11,0,,-55.2425308228,75
1376085801946760000,215,11,0,,-55.2736282349,75
1376085801960250000,215,11,0,,-55.2376098633,75
1376085801971610000,215,11,0,,-55.2425575256,75
1376085801984220000,215,11,0,,-55.2700767517,75
1376085801996610000,215,11,0,,-55.3009605408,75
1376085802006850000,215,11,0,,-55.2739448547,75
1376085802015460000,215,11,0,,-55.267375946,75
1376085802029670000,215,11,0,,-55.273639679,75
1376085802045960000,215,11,0,,-55.2737350464,75
